,Time,Temperature,TargetPWM,TempSmoothed,TimeShifted,EndValue,63pctEndValue,TempAllSmoothed,TempMean4,TempMean8
3835,209.705,52.24,17.0,52.28177267030783,1725.868,103.5,65.205,52.28177267241183,52.227500000000006,52.24
3836,210.154,52.33,17.0,52.291248834944774,1726.317,103.5,65.205,52.29124882752358,52.25,52.25125
3837,210.603,52.29,17.0,52.300189203781144,1726.766,103.5,65.205,52.300189186271666,52.275,52.26375
3838,211.052,52.33,17.0,52.30858833427165,1727.215,103.5,65.205,52.30858830638984,52.2975,52.26875
3839,211.503,52.33,17.0,52.3164741956382,1727.666,103.5,65.205,52.316474157459716,52.31999999999999,52.27375000000001
3840,211.952,52.38,17.0,52.32390840570159,1728.115,103.5,65.205,52.32390835773916,52.332499999999996,52.291250000000005
3841,212.407,52.29,17.0,52.330984108279175,1728.57,103.5,65.205,52.33098405154467,52.332499999999996,52.30375
3842,212.857,52.33,17.0,52.33782137082963,1729.02,103.5,65.205,52.33782130686839,52.332499999999996,52.315
3843,213.306,52.29,17.0,52.3445601864129,1729.469,103.5,65.205,52.34456011730045,52.3225,52.321250000000006
3844,213.755,52.38,17.0,52.351351390786625,1729.9180000000001,103.5,65.205,52.35135131908252,52.3225,52.3275
3845,214.204,52.33,17.0,52.358346032557165,1730.367,103.5,65.205,52.35834596121589,52.332499999999996,52.332499999999996
3846,214.653,52.43,17.0,52.36568393692598,1730.816,103.5,65.205,52.365683869168286,52.3575,52.345
3847,215.103,52.38,17.0,52.37348235680041,1731.266,103.5,65.205,52.373482295949984,52.38,52.35125000000001
3848,215.552,52.43,17.0,52.381825686809144,1731.715,103.5,65.205,52.38182563610095,52.3925,52.3575
3849,216.002,52.43,17.0,52.39075720974265,1732.165,103.5,65.205,52.39075717211117,52.417500000000004,52.375
3850,216.458,52.38,17.0,52.400273742952876,1732.621,103.5,65.205,52.40027372081305,52.405,52.38125
3851,216.907,52.33,17.0,52.41032385595045,1733.07,103.5,65.205,52.4103238509895,52.3925,52.386250000000004
3852,217.356,52.38,17.0,52.4208100519608,1733.519,103.5,65.205,52.42081006496316,52.379999999999995,52.386250000000004
3853,217.805,52.38,17.0,52.43159496760554,1733.968,103.5,65.205,52.43159499833282,52.3675,52.392500000000005
3854,218.256,52.48,17.0,52.442511276411494,1734.419,103.5,65.205,52.442511323555436,52.3925,52.39875
3855,218.704,52.43,17.0,52.45337461913897,1734.867,103.5,65.205,52.453374680358486,52.417500000000004,52.405
3856,219.153,52.52,17.0,52.4639985643284,1735.316,103.5,65.205,52.46399863637192,52.4525,52.416250000000005
3857,219.602,52.43,17.0,52.4742103610552,1735.765,103.5,65.205,52.474210439958924,52.465,52.416250000000005
3858,220.052,52.57,17.0,52.48386611142926,1736.215,103.5,65.205,52.483866192771565,52.4875,52.44
3859,220.503,52.52,17.0,52.49286398188475,1736.666,103.5,65.205,52.49286406106911,52.510000000000005,52.463750000000005
3860,220.957,52.48,17.0,52.5011541965086,1737.12,103.5,65.205,52.501154269045294,52.5,52.47625
3861,221.406,52.48,17.0,52.50874480577557,1737.569,103.5,65.205,52.50874486753509,52.512499999999996,52.48875
3862,221.856,52.52,17.0,52.51570258003707,1738.019,103.5,65.205,52.5157026274554,52.5,52.49375
3863,222.305,52.48,17.0,52.52214880731451,1738.468,103.5,65.205,52.522148837539746,52.489999999999995,52.5
3864,222.754,52.57,17.0,52.5282502391722,1738.917,103.5,65.205,52.52825025015105,52.512499999999996,52.50625
3865,223.203,52.52,17.0,52.534205881906836,1739.366,103.5,65.205,52.53420587241603,52.5225,52.5175
3866,223.652,52.57,17.0,52.54023072819354,1739.815,103.5,65.205,52.540230697824434,52.535,52.5175
3867,224.102,52.57,17.0,52.54653782650525,1740.265,103.5,65.205,52.546537775610325,52.5575,52.52375
3868,224.552,52.57,17.0,52.55332026075982,1740.715,103.5,65.205,52.55332019036925,52.5575,52.535000000000004
3869,225.009,52.52,17.0,52.5607346416419,1741.172,103.5,65.205,52.56073455335725,52.557500000000005,52.540000000000006
3870,225.457,52.57,17.0,52.56888758911398,1741.62,103.5,65.205,52.56888748498428,52.5575,52.54625
3871,225.906,52.52,17.0,52.57782642297203,1742.069,103.5,65.205,52.57782630535663,52.545,52.55125
3872,226.355,52.57,17.0,52.58753489920156,1742.518,103.5,65.205,52.58753477062544,52.545,52.55125
3873,226.804,52.57,17.0,52.597934370357045,1742.967,103.5,65.205,52.59793423336594,52.5575,52.557500000000005
3874,227.253,52.67,17.0,52.608890252360084,1743.416,103.5,65.205,52.60889010938524,52.582499999999996,52.57000000000001
3875,227.703,52.62,17.0,52.62022319581131,1743.866,103.5,65.205,52.620223049056726,52.6075,52.57625
3876,228.152,52.67,17.0,52.6317239338145,1744.315,103.5,65.205,52.631723785179304,52.63250000000001,52.588750000000005
3877,228.602,52.62,17.0,52.6431704512292,1744.765,103.5,65.205,52.64317030227432,52.644999999999996,52.60125
3878,229.058,52.67,17.0,52.65434592306783,1745.221,103.5,65.205,52.6543457750304,52.644999999999996,52.613749999999996
3879,229.508,52.62,17.0,52.66505582030992,1745.671,103.5,65.205,52.665055674164066,52.644999999999996,52.62625
3880,229.956,52.72,17.0,52.67514268292946,1746.119,103.5,65.205,52.67514253948629,52.6575,52.644999999999996
3881,230.405,52.67,17.0,52.684497300793964,1746.568,103.5,65.205,52.68449716082682,52.67,52.6575
3882,230.855,52.72,17.0,52.69306539818803,1747.018,103.5,65.205,52.69306526256208,52.6825,52.66375
3883,231.304,52.72,17.0,52.700849351148555,1747.467,103.5,65.205,52.70084922092949,52.7075,52.676249999999996
3884,231.753,52.72,17.0,52.70790493564228,1747.916,103.5,65.205,52.707904812160415,52.7075,52.6825
3885,232.202,52.72,17.0,52.71433356327748,1748.365,103.5,65.205,52.71433344812954,52.72,52.695
3886,232.652,52.62,17.0,52.72027086601972,1748.815,103.5,65.205,52.720270761001046,52.695,52.68875
3887,233.102,52.72,17.0,52.72587280473677,1749.265,103.5,65.205,52.725872711708305,52.695,52.70125
3888,233.557,52.76,17.0,52.7313006704889,1749.72,103.5,65.205,52.731300591194604,52.705,52.70625
3889,234.006,52.72,17.0,52.73670640667345,1750.169,103.5,65.205,52.73670634253173,52.705,52.7125
3890,234.456,52.76,17.0,52.74221960221646,1750.619,103.5,65.205,52.74221955411249,52.739999999999995,52.7175
3891,234.906,52.76,17.0,52.747937302074945,1751.069,103.5,65.205,52.747937270180785,52.74999999999999,52.7225
3892,235.355,52.81,17.0,52.753917474348185,1751.518,103.5,65.205,52.75391745799598,52.762499999999996,52.73375
3893,235.804,52.76,17.0,52.76017659561935,1751.967,103.5,65.205,52.76017659324756,52.772499999999994,52.738749999999996
3894,236.252,52.72,17.0,52.766691406053425,1752.415,103.5,65.205,52.766691415237446,52.762499999999996,52.75125
3895,236.702,52.76,17.0,52.77340448367386,1752.865,103.5,65.205,52.77340450124234,52.762499999999996,52.756249999999994
3896,237.152,52.72,17.0,52.78023293169435,1753.315,103.5,65.205,52.780232953921605,52.739999999999995,52.75125
3897,237.609,52.76,17.0,52.78707919682718,1753.772,103.5,65.205,52.78707921968204,52.739999999999995,52.756249999999994
3898,238.057,52.86,17.0,52.79384286455924,1754.22,103.5,65.205,52.79384288398332,52.77499999999999,52.76875
3899,238.507,52.81,17.0,52.80043222314782,1754.67,103.5,65.205,52.8004322353342,52.787499999999994,52.77499999999999
3900,238.955,52.86,17.0,52.80677445336583,1755.118,103.5,65.205,52.806774455012246,52.822500000000005,52.78125
3901,239.404,52.86,17.0,52.81282347590888,1755.567,103.5,65.205,52.81282346442594,52.8475,52.793749999999996
3902,239.853,52.81,17.0,52.8185647524773,1756.016,103.5,65.205,52.81856472614004,52.835,52.805
3903,240.303,52.81,17.0,52.824016661277106,1756.466,103.5,65.205,52.82401661931484,52.835,52.81125
3904,240.752,52.76,17.0,52.82922841930326,1756.915,103.5,65.205,52.8292283619258,52.81,52.816250000000004
3905,241.202,52.81,17.0,52.834274866864675,1757.365,103.5,65.205,52.83427479522361,52.7975,52.8225
3906,241.652,52.81,17.0,52.83924873087362,1757.815,103.5,65.205,52.83924864695727,52.7975,52.81625
3907,242.107,52.86,17.0,52.84425121411941,1758.27,103.5,65.205,52.84425112058118,52.81,52.822500000000005
3908,242.556,52.91,17.0,52.84938189757671,1758.719,103.5,65.205,52.849381797501884,52.847500000000004,52.82875
3909,243.005,52.86,17.0,52.85472898089073,1759.1680000000001,103.5,65.205,52.85472887751523,52.86,52.82875
3910,243.455,52.91,17.0,52.86036082205468,1759.618,103.5,65.205,52.860360718458345,52.885,52.84125
3911,243.904,52.86,17.0,52.86631958057671,1760.067,103.5,65.205,52.866319479382575,52.885000000000005,52.8475
3912,244.353,52.81,17.0,52.872617537576964,1760.516,103.5,65.205,52.87261744069412,52.86,52.85375
3913,244.803,52.86,17.0,52.87923638642868,1760.966,103.5,65.205,52.87923629487707,52.86,52.86
3914,245.253,52.81,17.0,52.88612948793132,1761.416,103.5,65.205,52.88612940178023,52.835,52.86
3915,245.702,52.91,17.0,52.89322679474041,1761.865,103.5,65.205,52.89322671317772,52.847500000000004,52.866249999999994
3916,246.157,52.96,17.0,52.900441898991474,1762.32,103.5,65.205,52.90044182052124,52.885,52.8725
3917,246.607,52.91,17.0,52.90768046808576,1762.77,103.5,65.205,52.907680390831516,52.8975,52.87875
3918,247.056,53.0,17.0,52.91484922284553,1763.219,103.5,65.205,52.914849144920026,52.945,52.89
3919,247.505,52.91,17.0,52.92186458774411,1763.6680000000001,103.5,65.205,52.92186450763576,52.945,52.896249999999995
3920,247.955,52.91,17.0,52.928660203860055,1764.118,103.5,65.205,52.928660120782546,52.9325,52.90875
3921,248.403,52.96,17.0,52.93519263234459,1764.566,103.5,65.205,52.935192546498634,52.945,52.92125
3922,248.852,52.86,17.0,52.94144477309317,1765.015,103.5,65.205,52.94144468580038,52.91,52.927499999999995
3923,249.302,52.96,17.0,52.947426758309376,1765.465,103.5,65.205,52.94742667199458,52.92250000000001,52.93375
3924,249.752,52.91,17.0,52.953174329227316,1765.915,103.5,65.205,52.95317424724569,52.9225,52.927499999999995
3925,250.208,52.96,17.0,52.95874494162654,1766.371,103.5,65.205,52.95874486795332,52.9225,52.93375
3926,250.657,53.0,17.0,52.96421204933891,1766.82,103.5,65.205,52.96421198815794,52.9575,52.93375
3927,251.107,53.0,17.0,52.96965816644893,1767.27,103.5,65.205,52.96965812168974,52.9675,52.945
3928,251.555,53.0,17.0,52.97516739599967,1767.718,103.5,65.205,52.97516737087971,52.99,52.95625
3929,252.004,53.0,17.0,52.980818130279374,1768.167,103.5,65.205,52.98081812690748,53.0,52.96125
3930,252.454,52.96,17.0,52.98667657682161,1768.617,103.5,65.205,52.98667659590974,52.99,52.97375
3931,252.903,52.96,17.0,52.99279165336128,1769.066,103.5,65.205,52.99279169407623,52.980000000000004,52.97375
3932,253.352,52.96,17.0,52.999191637918216,1769.515,103.5,65.205,52.999191697888875,52.970000000000006,52.980000000000004
3933,253.802,53.0,17.0,53.00588277460934,1769.965,103.5,65.205,53.00588285009041,52.97,52.985
3934,254.252,53.0,17.0,53.01284984137852,1770.415,103.5,65.205,53.01284992755826,52.980000000000004,52.985
3935,254.707,53.0,17.0,53.020058502161255,1770.87,103.5,65.205,53.02005859358645,52.99,52.985
3936,255.156,53.1,17.0,53.027459110596986,1771.319,103.5,65.205,53.02745920167413,53.025,52.9975
3937,255.606,53.1,17.0,53.03499151904881,1771.769,103.5,65.205,53.03499160456894,53.05,53.01
3938,256.055,53.05,17.0,53.042590384188884,1772.218,103.5,65.205,53.042590459817575,53.0625,53.02125
3939,256.504,53.05,17.0,53.05019045190398,1772.667,103.5,65.205,53.05019051458044,53.075,53.0325
3940,256.953,53.0,17.0,53.05773134722301,1773.116,103.5,65.205,53.05773139542276,53.05,53.037499999999994
3941,257.402,53.05,17.0,53.06516148168786,1773.565,103.5,65.205,53.06516151552078,53.037499999999994,53.043749999999996
3942,257.852,53.0,17.0,53.07244080935073,1774.0149999999999,103.5,65.205,53.072440830487274,53.025,53.04375
3943,258.302,53.1,17.0,53.07954229905624,1774.4650000000001,103.5,65.205,53.079542310496834,53.0375,53.05625
3944,258.757,53.15,17.0,53.086452129573885,1774.92,103.5,65.205,53.08645213529694,53.075,53.0625
3945,259.207,53.1,17.0,53.09316874090919,1775.37,103.5,65.205,53.093168745447514,53.0875,53.0625
3946,259.656,53.15,17.0,53.09970097734941,1775.819,103.5,65.205,53.09970098535177,53.125,53.075
3947,260.105,53.1,17.0,53.106065626466496,1776.268,103.5,65.205,53.106065642299775,53.125,53.08125
3948,260.554,53.05,17.0,53.11228468850494,1776.717,103.5,65.205,53.1122847159407,53.099999999999994,53.087500000000006
3949,261.003,53.1,17.0,53.118382701839785,1777.166,103.5,65.205,53.118382743849686,53.1,53.09375
3950,261.453,53.1,17.0,53.124384406256766,1777.616,103.5,65.205,53.12438446491923,53.0875,53.10625
3951,261.902,53.15,17.0,53.13031295406085,1778.065,103.5,65.205,53.1303130305622,53.1,53.1125
3952,262.352,53.15,17.0,53.136188789481324,1778.5149999999999,103.5,65.205,53.136188884182744,53.125,53.1125
3953,262.808,53.15,17.0,53.142029220958065,1778.971,103.5,65.205,53.14202933349604,53.1375,53.118750000000006
3954,263.257,53.2,17.0,53.14784862019678,1779.42,103.5,65.205,53.147848749588206,53.162499999999994,53.125
3955,263.706,53.15,17.0,53.153659106695414,1779.8690000000001,103.5,65.205,53.15365925142632,53.1625,53.131249999999994
3956,264.155,53.1,17.0,53.15947152476741,1780.318,103.5,65.205,53.15947168285368,53.15,53.1375
3957,264.604,53.15,17.0,53.16529649677755,1780.767,103.5,65.205,53.16529666579731,53.15,53.14375
3958,265.054,53.15,17.0,53.17114534264623,1781.217,103.5,65.205,53.17114551975372,53.1375,53.15
3959,265.504,53.24,17.0,53.177030689365175,1781.667,103.5,65.205,53.17703087130226,53.160000000000004,53.161249999999995
3960,265.952,53.15,17.0,53.182966649810666,1782.115,103.5,65.205,53.18296683293316,53.1725,53.161249999999995
3961,266.402,53.24,17.0,53.18896851961818,1782.565,103.5,65.205,53.18896869995262,53.195,53.1725
3962,266.852,53.24,17.0,53.19505201497059,1783.0149999999999,103.5,65.205,53.19505218831244,53.2175,53.1775
3963,267.308,53.2,17.0,53.20123214327471,1783.471,103.5,65.205,53.201232305334045,53.207499999999996,53.183749999999996
3964,267.757,53.15,17.0,53.207521854193566,1783.92,103.5,65.205,53.207522000787,53.2075,53.19
3965,268.206,53.2,17.0,53.21393065362301,1784.3690000000001,103.5,65.205,53.21393078090219,53.197500000000005,53.19625
3966,268.656,53.15,17.0,53.22046337389632,1784.819,103.5,65.205,53.22046347859542,53.175000000000004,53.19625
3967,269.104,53.24,17.0,53.22711927880994,1785.267,103.5,65.205,53.2271193584902,53.185,53.19625
3968,269.554,53.24,17.0,53.233891644138986,1785.717,103.5,65.205,53.233891697407635,53.2075,53.207499999999996
3969,270.002,53.29,17.0,53.24076789805898,1786.165,103.5,65.205,53.24076792473997,53.23,53.213750000000005
3970,270.452,53.24,17.0,53.24773033828613,1786.615,103.5,65.205,53.24773033952174,53.252500000000005,53.21375
3971,270.902,53.34,17.0,53.2547573719573,1787.065,103.5,65.205,53.25475735022361,53.2775,53.23125
3972,271.358,53.2,17.0,53.26182515865615,1787.521,103.5,65.205,53.26182511768211,53.2675,53.2375
3973,271.808,53.29,17.0,53.26890948417911,1787.971,103.5,65.205,53.26890942876718,53.267500000000005,53.24875
3974,272.256,53.24,17.0,53.27598765870017,1788.4189999999999,103.5,65.205,53.275987594456474,53.267500000000005,53.26
3975,272.705,53.29,17.0,53.283040221888164,1788.868,103.5,65.205,53.28304015487978,53.255,53.26625
3976,273.154,53.24,17.0,53.29005225075188,1789.317,103.5,65.205,53.290052187118114,53.265,53.26625
3977,273.603,53.34,17.0,53.297014102521196,1789.766,103.5,65.205,53.29701404807282,53.2775,53.27250000000001
3978,274.053,53.29,17.0,53.30392148136117,1790.216,103.5,65.205,53.303921441203855,53.29,53.27875
3979,274.503,53.34,17.0,53.31077478882702,1790.666,103.5,65.205,53.31077476704263,53.3025,53.27875
