Measurement File created on Wed Jan  5 14:14:31 2022

Time,Temperature,TargetPWM
231.3040,98.29,17.00
231.7530,98.40,17.00
232.2030,98.34,17.00
232.6520,98.34,17.00
233.1150,98.40,17.00
233.5580,98.40,17.00
234.0070,98.29,17.00
234.4560,98.40,17.00
234.9050,98.29,17.00
235.3550,98.45,17.00
235.8030,98.40,17.00
236.2540,98.40,17.00
236.7020,98.40,17.00
237.1520,98.29,17.00
237.6020,98.34,17.00
238.0570,98.45,17.00
238.5060,98.34,17.00
238.9550,98.51,17.00
239.4060,98.40,17.00
239.8540,98.45,17.00
240.3030,98.40,17.00
240.7520,98.34,17.00
241.2020,98.34,17.00
241.6520,98.34,17.00
242.1020,98.45,17.00
242.5570,98.51,17.00
243.0060,98.45,17.00
243.4550,98.51,17.00
243.9040,98.45,17.00
244.3530,98.40,17.00
244.8020,98.40,17.00
245.2520,98.40,17.00
245.7020,98.45,17.00
246.1580,98.51,17.00
246.6070,98.45,17.00
247.0560,98.56,17.00
247.5050,98.51,17.00
247.9540,98.45,17.00
248.4040,98.40,17.00
248.8540,98.40,17.00
249.3020,98.45,17.00
249.7520,98.45,17.00
250.2020,98.51,17.00
250.6570,98.56,17.00
251.1060,98.51,17.00
251.5560,98.51,17.00
252.0060,98.45,17.00
252.4540,98.40,17.00
252.9030,98.45,17.00
253.3520,98.40,17.00
253.8020,98.51,17.00
254.2520,98.45,17.00
254.7070,98.51,17.00
255.1560,98.56,17.00
255.6060,98.45,17.00
256.0550,98.40,17.00
256.5040,98.45,17.00
256.9530,98.45,17.00
257.4020,98.51,17.00
257.8520,98.45,17.00
258.3020,98.56,17.00
258.7580,98.62,17.00
259.2070,98.56,17.00
259.6560,98.51,17.00
260.1050,98.45,17.00
260.5540,98.45,17.00
261.0030,98.51,17.00
261.4530,98.45,17.00
261.9020,98.56,17.00
262.3520,98.51,17.00
262.8020,98.62,17.00
263.2640,98.51,17.00
263.7060,98.56,17.00
264.1550,98.51,17.00
264.6050,98.51,17.00
265.0550,98.51,17.00
265.5030,98.56,17.00
265.9530,98.51,17.00
266.4020,98.62,17.00
266.8520,98.56,17.00
267.3070,98.56,17.00
267.7570,98.56,17.00
268.2070,98.51,17.00
268.6550,98.51,17.00
269.1040,98.56,17.00
269.5540,98.56,17.00
270.0020,98.62,17.00
270.4520,98.56,17.00
270.9020,98.68,17.00
271.3580,98.62,17.00
271.8070,98.56,17.00
272.2560,98.56,17.00
272.7050,98.56,17.00
273.1540,98.51,17.00
273.6030,98.62,17.00
274.0530,98.62,17.00
274.5020,98.68,17.00
274.9520,98.56,17.00
275.4020,98.68,17.00
275.8570,98.56,17.00
276.3060,98.56,17.00
276.7550,98.56,17.00
277.2040,98.62,17.00
277.6540,98.56,17.00
278.1030,98.68,17.00
278.5530,98.56,17.00
279.0020,98.68,17.00
279.4520,98.62,17.00
279.9070,98.68,17.00
280.3560,98.56,17.00
280.8070,98.62,17.00
281.2560,98.56,17.00
281.7040,98.62,17.00
282.1530,98.62,17.00
282.6020,98.68,17.00
283.0520,98.62,17.00
283.5020,98.73,17.00
283.9590,98.62,17.00
284.4070,98.56,17.00
284.8560,98.56,17.00
285.3050,98.68,17.00
285.7540,98.56,17.00
286.2030,98.68,17.00
286.6530,98.62,17.00
287.1030,98.73,17.00
287.5520,98.56,17.00
288.0080,98.62,17.00
288.4570,98.56,17.00
288.9060,98.62,17.00
289.3550,98.56,17.00
289.8040,98.62,17.00
290.2530,98.62,17.00
290.7040,98.68,17.00
291.1520,98.62,17.00
291.6020,98.73,17.00
292.0520,98.68,17.00
292.5070,98.62,17.00
292.9560,98.56,17.00
293.4070,98.68,17.00
293.8550,98.56,17.00
294.3040,98.68,17.00
294.7530,98.56,17.00
295.2020,98.68,17.00
295.6520,98.62,17.00
296.1020,98.73,17.00
296.5570,98.51,17.00
297.0080,98.56,17.00
297.4560,98.56,17.00
297.9050,98.62,17.00
298.3540,98.56,17.00
298.8030,98.68,17.00
299.2650,98.68,17.00
299.7020,98.73,17.00
300.1520,98.62,17.00
300.6090,98.56,17.00
301.0570,98.56,17.00
301.5060,98.62,17.00
301.9550,98.56,17.00
302.4050,98.68,17.00
302.8540,98.62,17.00
303.3040,98.68,17.00
303.7530,98.62,17.00
304.2020,98.73,17.00
304.6520,98.68,17.00
305.1070,98.62,17.00
305.5560,98.62,17.00
306.0060,98.68,17.00
306.4550,98.62,17.00
306.9040,98.68,17.00
307.3530,98.56,17.00
307.8020,98.73,17.00
308.2530,98.68,17.00
308.7020,98.73,17.00
309.1570,98.62,17.00
309.6070,98.62,17.00
310.0560,98.62,17.00
310.5060,98.68,17.00
310.9540,98.56,17.00
311.4030,98.62,17.00
311.8520,98.62,17.00
312.3020,98.73,17.00
312.7520,98.68,17.00
313.2080,98.68,17.00
313.6570,98.62,17.00
314.1060,98.62,17.00
314.5550,98.62,17.00
315.0040,98.68,17.00
315.4540,98.68,17.00
315.9030,98.73,17.00
316.3530,98.62,17.00
316.8020,98.79,17.00
317.2520,98.68,17.00
317.7080,98.68,17.00
318.1560,98.62,17.00
318.6060,98.68,17.00
319.0550,98.62,17.00
319.5050,98.73,17.00
319.9540,98.73,17.00
320.4040,98.79,17.00
320.8520,98.73,17.00
321.3020,98.79,17.00
321.7570,98.73,17.00
322.2070,98.68,17.00
322.6570,98.68,17.00
323.1050,98.79,17.00
323.5550,98.73,17.00
324.0030,98.79,17.00
324.4520,98.73,17.00
324.9020,98.84,17.00
325.3520,98.73,17.00
325.8080,98.84,17.00
326.2570,98.73,17.00
326.7060,98.73,17.00
327.1550,98.73,17.00
327.6040,98.84,17.00
328.0540,98.79,17.00
328.5030,98.90,17.00
328.9520,98.79,17.00
329.4030,98.95,17.00
329.8520,98.84,17.00
330.3070,98.79,17.00
330.7560,98.79,17.00
331.2050,98.84,17.00
331.6550,98.84,17.00
332.1050,98.90,17.00
332.5540,98.84,17.00
333.0020,98.95,17.00
333.4520,98.90,17.00
333.9020,99.01,17.00
334.3580,98.79,17.00
334.8070,98.90,17.00
335.2560,98.90,17.00
335.7060,98.95,17.00
336.1550,98.90,17.00
336.6030,98.95,17.00
337.0520,98.95,17.00
337.5020,99.06,17.00
337.9520,99.01,17.00
338.4090,98.95,17.00
338.8580,98.90,17.00
339.3070,99.01,17.00
339.7550,98.90,17.00
340.2040,99.06,17.00
340.6540,99.01,17.00
341.1030,99.06,17.00
341.5530,99.01,17.00
342.0020,99.01,17.00
342.4520,98.95,17.00
342.9070,99.06,17.00
343.3560,98.95,17.00
343.8050,99.06,17.00
344.2550,99.01,17.00
344.7050,99.17,17.00
345.1530,99.06,17.00
345.6020,99.06,17.00
346.0520,99.01,17.00
346.5020,99.01,17.00
346.9570,99.01,17.00
347.4120,99.12,17.00
347.8560,99.06,17.00
348.3050,99.12,17.00
348.7550,99.06,17.00
349.2040,99.06,17.00
349.6520,99.06,17.00
350.1020,99.01,17.00
350.5520,99.06,17.00
351.0080,99.17,17.00
351.4580,99.12,17.00
351.9070,99.17,17.00
352.3560,99.12,17.00
352.8040,99.17,17.00
353.2540,99.06,17.00
353.7030,99.01,17.00
354.1520,99.12,17.00
354.6020,99.06,17.00
355.0520,99.17,17.00
355.5080,99.23,17.00
355.9570,99.17,17.00
356.4070,99.17,17.00
356.8550,99.12,17.00
357.3040,99.06,17.00
357.7530,99.12,17.00
358.2030,99.12,17.00
358.6520,99.17,17.00
359.1020,99.12,17.00
359.5580,99.17,17.00
360.0070,99.23,17.00
360.4560,99.12,17.00
360.9050,99.12,17.00
361.3540,99.12,17.00
361.8040,99.06,17.00
362.2530,99.17,17.00
362.7030,99.12,17.00
363.1520,99.17,17.00
363.6080,99.23,17.00
364.0580,99.17,17.00
364.5060,99.23,17.00
364.9550,99.12,17.00
365.4050,99.12,17.00
365.8530,99.12,17.00
366.3030,99.12,17.00
366.7520,99.17,17.00
367.2020,99.17,17.00
367.6520,99.23,17.00
368.1080,99.23,17.00
368.5530,99.34,17.00
369.0050,99.12,17.00
369.4550,99.12,17.00
369.9040,99.12,17.00
370.3530,99.17,17.00
370.8020,99.12,17.00
371.2520,99.17,17.00
371.7020,99.12,17.00
372.1580,99.23,17.00
372.6070,99.29,17.00
373.0560,99.12,17.00
373.5050,99.12,17.00
373.9540,99.12,17.00
374.4050,99.12,17.00
374.8530,99.17,17.00
375.3020,99.12,17.00
375.7520,99.23,17.00
376.2080,99.29,17.00
376.6570,99.23,17.00
377.1060,99.23,17.00
377.5560,99.23,17.00
378.0050,99.12,17.00
378.4540,99.17,17.00
378.9040,99.17,17.00
379.3520,99.23,17.00
379.8020,99.17,17.00
380.2520,99.29,17.00
380.7070,99.34,17.00
381.1570,99.23,17.00
381.6060,99.23,17.00
382.0550,99.12,17.00
382.5040,99.17,17.00
382.9530,99.23,17.00
383.4020,99.17,17.00
383.8520,99.29,17.00
384.3020,99.17,17.00
384.8730,99.23,17.00
385.2070,99.29,17.00
385.6560,99.23,17.00
386.1050,99.17,17.00
386.5530,99.29,17.00
387.0030,99.17,17.00
387.4520,99.23,17.00
387.9020,99.17,17.00
388.3520,99.23,17.00
388.8080,99.34,17.00
389.3720,99.29,17.00
389.7060,99.23,17.00
390.1550,99.17,17.00
390.6040,99.12,17.00
391.0530,99.23,17.00
391.6190,99.17,17.00
391.9520,99.29,17.00
392.4020,99.23,17.00
392.8530,99.29,17.00
393.4210,99.34,17.00
393.7560,99.17,17.00
394.2050,99.17,17.00
394.6560,99.17,17.00
395.1040,99.17,17.00
395.5570,99.29,17.00
396.0030,99.17,17.00
396.4530,99.29,17.00
396.9020,99.23,17.00
397.3580,99.23,17.00
397.8070,99.23,17.00
398.2560,99.17,17.00
398.7060,99.12,17.00
399.1540,99.23,17.00
399.6040,99.23,17.00
400.0530,99.29,17.00
400.5020,99.17,17.00
400.9520,99.23,17.00
401.5240,99.34,17.00
401.8580,99.23,17.00
402.3060,99.17,17.00
402.7550,99.17,17.00
403.2040,99.12,17.00
403.6540,99.23,17.00
404.1030,99.17,17.00
404.5520,99.17,17.00
405.0020,99.17,17.00
405.4520,99.29,17.00
405.9070,99.23,17.00
406.3560,99.23,17.00
406.8050,99.12,17.00
407.2560,99.17,17.00
407.7050,99.23,17.00
408.1530,99.23,17.00
408.6030,99.17,17.00
409.0520,99.23,17.00
409.5020,99.17,17.00
409.9580,99.23,17.00
410.4060,99.17,17.00
410.8570,99.12,17.00
411.3050,99.12,17.00
411.7540,99.17,17.00
412.2030,99.12,17.00
412.6530,99.23,17.00
413.1030,99.12,17.00
413.5530,99.40,17.00
414.0090,99.29,17.00
414.4580,99.12,17.00
414.9060,99.12,17.00
415.3560,99.17,17.00
415.8050,99.12,17.00
416.2540,99.23,17.00
416.7040,99.17,17.00
417.1520,99.23,17.00
417.6020,99.17,17.00
418.0520,99.23,17.00
418.5070,99.06,17.00
418.9560,99.12,17.00
419.4050,99.06,17.00
