Measurement File created on Tue Dec 21 08:08:41 2021

Time,Temperature,Heating,TargetPWM
0.4530,20.80,1,255.00
0.9030,20.45,1,255.00
1.3530,22.51,1,255.00
1.8020,20.45,1,255.00
2.2520,21.99,1,255.00
2.7020,22.34,1,255.00
3.1580,20.45,1,255.00
3.6070,20.45,1,255.00
4.0560,20.45,1,255.00
4.5050,22.34,1,255.00
4.9550,22.51,1,255.00
5.4040,20.45,1,255.00
5.8530,20.62,1,255.00
6.3030,20.45,1,255.00
6.7530,20.80,1,255.00
7.2020,20.45,1,255.00
7.6520,20.62,1,255.00
8.1070,20.45,1,255.00
8.5570,20.62,1,255.00
9.0060,20.97,1,255.00
9.4550,20.62,1,255.00
9.9040,22.34,1,255.00
10.3540,20.62,1,255.00
10.8030,20.45,1,255.00
11.2520,20.62,1,255.00
11.7020,20.45,1,255.00
12.1520,20.45,1,255.00
12.6070,20.45,1,255.00
13.1330,22.51,1,255.00
13.5070,20.45,1,255.00
13.9560,20.62,1,255.00
14.4050,20.45,1,255.00
14.8540,20.62,1,255.00
15.3040,20.45,1,255.00
15.7530,20.45,1,255.00
16.2020,20.62,1,255.00
16.6520,20.45,1,255.00
17.1020,22.34,1,255.00
17.5580,20.62,1,255.00
18.0070,20.45,1,255.00
18.4560,20.45,1,255.00
18.9050,20.62,1,255.00
19.3550,22.51,1,255.00
19.8040,20.62,1,255.00
20.2530,20.45,1,255.00
20.7020,20.62,1,255.00
21.1520,20.45,1,255.00
21.6020,20.97,1,255.00
22.0580,20.45,1,255.00
22.5070,20.62,1,255.00
22.9560,20.45,1,255.00
23.4050,20.62,1,255.00
23.8570,21.14,1,255.00
24.4310,21.14,1,255.00
24.7540,20.45,1,255.00
25.2030,20.62,1,255.00
25.6520,20.45,1,255.00
26.1020,20.45,1,255.00
26.5520,20.62,1,255.00
27.0080,20.62,1,255.00
27.4590,22.51,1,255.00
27.9070,20.62,1,255.00
28.3560,20.45,1,255.00
28.8050,20.45,1,255.00
29.2530,20.80,1,255.00
29.7040,20.45,1,255.00
30.1530,20.62,1,255.00
30.6040,20.45,1,255.00
31.0520,20.62,1,255.00
31.5020,20.45,1,255.00
31.9580,20.62,1,255.00
32.4070,20.45,1,255.00
32.8580,20.62,1,255.00
33.3060,20.45,1,255.00
33.7550,20.62,1,255.00
34.2040,21.65,1,255.00
34.6530,20.62,1,255.00
35.1030,20.45,1,255.00
35.5520,20.62,1,255.00
36.0030,20.62,1,255.00
36.4530,21.31,1,255.00
36.9080,20.45,1,255.00
37.3570,20.62,1,255.00
37.8060,20.45,1,255.00
38.2550,22.51,1,255.00
38.7050,21.82,1,255.00
39.1540,20.62,1,255.00
39.6030,20.62,1,255.00
40.0520,20.45,1,255.00
40.5020,20.62,1,255.00
40.9520,20.45,1,255.00
41.4080,20.45,1,255.00
41.8570,20.62,1,255.00
42.3060,20.62,1,255.00
42.7560,20.45,1,255.00
43.2050,20.62,1,255.00
43.6540,20.45,1,255.00
44.1030,20.62,1,255.00
44.5530,21.65,1,255.00
45.0020,20.62,1,255.00
45.4530,20.62,1,255.00
45.9080,20.62,1,255.00
46.3570,20.45,1,255.00
46.8070,21.48,1,255.00
47.2570,22.51,1,255.00
47.7060,20.62,1,255.00
48.1540,20.45,1,255.00
48.6040,20.45,1,255.00
49.0530,21.65,1,255.00
49.5020,20.45,1,255.00
49.9520,20.62,1,255.00
50.4030,20.45,1,255.00
50.8580,20.45,1,255.00
51.3070,21.31,1,255.00
51.7560,20.62,1,255.00
52.2050,20.45,1,255.00
52.6550,20.62,1,255.00
53.1040,20.45,1,255.00
53.5530,21.99,1,255.00
54.0030,20.45,1,255.00
54.4520,20.62,1,255.00
54.9020,20.45,1,255.00
55.3530,20.62,1,255.00
55.8080,22.34,1,255.00
56.2570,22.51,1,255.00
56.7070,20.45,1,255.00
57.1560,20.62,1,255.00
57.6050,20.62,1,255.00
58.0550,20.80,1,255.00
58.5040,20.62,1,255.00
58.9530,20.62,1,255.00
59.4020,21.82,1,255.00
59.8520,20.62,1,255.00
60.3020,20.80,1,255.00
60.7580,22.68,1,255.00
61.2070,20.80,1,255.00
61.6560,21.14,1,255.00
62.1060,20.80,1,255.00
62.5550,20.80,1,255.00
63.0040,20.97,1,255.00
63.4540,20.80,1,255.00
63.9030,21.48,1,255.00
64.3520,20.97,1,255.00
64.8020,20.97,1,255.00
65.2530,21.14,1,255.00
65.7080,21.14,1,255.00
66.1570,21.31,1,255.00
66.6060,21.31,1,255.00
67.0560,21.31,1,255.00
67.5050,23.19,1,255.00
67.9550,21.48,1,255.00
68.4040,23.36,1,255.00
68.8540,21.48,1,255.00
69.3030,21.48,1,255.00
69.7520,21.65,1,255.00
70.2020,21.65,1,255.00
70.6520,23.70,1,255.00
71.1080,21.82,1,255.00
71.5570,21.99,1,255.00
72.0070,21.82,1,255.00
72.4560,24.05,1,255.00
72.9060,23.02,1,255.00
73.3550,24.05,1,255.00
73.8050,22.16,1,255.00
74.2540,22.34,1,255.00
74.7040,22.34,1,255.00
75.1530,22.51,1,255.00
75.6030,22.68,1,255.00
76.0520,22.68,1,255.00
76.5020,22.85,1,255.00
76.9520,22.68,1,255.00
77.4090,23.19,1,255.00
77.8570,24.90,1,255.00
78.3070,23.19,1,255.00
78.7560,23.19,1,255.00
79.2050,23.36,1,255.00
79.6550,25.25,1,255.00
80.1040,23.53,1,255.00
80.5530,25.42,1,255.00
81.0030,24.39,1,255.00
81.4530,23.88,1,255.00
81.9020,23.88,1,255.00
82.3520,24.05,1,255.00
82.8020,24.05,1,255.00
83.2580,26.12,1,255.00
83.7070,24.39,1,255.00
84.1570,24.56,1,255.00
84.6060,24.56,1,255.00
85.0560,24.73,1,255.00
85.5050,26.47,1,255.00
85.9540,25.07,1,255.00
86.4040,25.07,1,255.00
86.8530,27.17,1,255.00
87.3030,25.42,1,255.00
87.7520,26.12,1,255.00
88.2020,27.51,1,255.00
88.6520,25.77,1,255.00
89.1070,25.95,1,255.00
89.5570,26.12,1,255.00
90.0070,26.99,1,255.00
90.4560,28.21,1,255.00
90.9050,26.47,1,255.00
91.3550,26.64,1,255.00
91.8040,26.82,1,255.00
92.2540,27.34,1,255.00
92.7030,26.99,1,255.00
93.1530,27.17,1,255.00
93.6020,27.34,1,255.00
94.0520,27.34,1,255.00
94.5030,27.69,1,255.00
94.9580,27.69,1,255.00
95.4080,29.60,1,255.00
95.8570,28.04,1,255.00
96.3070,29.95,1,255.00
96.7560,28.21,1,255.00
97.2060,30.31,1,255.00
97.6550,28.56,1,255.00
98.1040,30.48,1,255.00
98.5540,28.91,1,255.00
99.0030,29.08,1,255.00
99.4530,29.26,1,255.00
99.9020,31.02,1,255.00
100.3530,31.02,1,255.00
100.8030,29.78,1,255.00
101.2580,31.19,1,255.00
101.7070,31.72,1,255.00
102.1570,30.31,1,255.00
102.6060,31.72,1,255.00
103.0550,30.66,1,255.00
103.5050,32.43,1,255.00
103.9540,31.02,1,255.00
104.4040,31.02,1,255.00
104.8530,32.97,1,255.00
105.3030,32.97,1,255.00
105.7520,33.32,1,255.00
106.2020,31.90,1,255.00
106.6520,32.08,1,255.00
107.1020,32.26,1,255.00
107.5580,32.43,1,255.00
108.0070,34.03,1,255.00
108.4570,32.79,1,255.00
108.9060,32.97,1,255.00
109.3550,33.14,1,255.00
109.8050,33.32,1,255.00
110.2540,34.92,1,255.00
110.7040,33.85,1,255.00
111.1530,33.85,1,255.00
111.6030,34.21,1,255.00
112.0520,34.21,1,255.00
112.5020,34.38,1,255.00
112.9580,36.18,1,255.00
113.4080,34.92,1,255.00
113.8570,34.92,1,255.00
114.3070,35.27,1,255.00
114.7560,35.27,1,255.00
115.2050,36.00,1,255.00
115.6550,35.82,1,255.00
116.1040,37.44,1,255.00
116.5530,36.18,1,255.00
117.0030,37.80,1,255.00
117.4530,37.80,1,255.00
117.9020,38.16,1,255.00
118.3520,38.34,1,255.00
118.8020,37.08,1,255.00
119.2580,38.70,1,255.00
119.7070,38.52,1,255.00
120.1560,37.80,1,255.00
120.6050,37.80,1,255.00
121.0550,38.16,1,255.00
121.5040,39.60,1,255.00
121.9540,38.88,1,255.00
122.4030,38.70,1,255.00
122.8530,38.70,1,255.00
123.3030,39.06,1,255.00
123.7520,39.06,1,255.00
124.2030,40.88,1,255.00
124.6520,39.42,1,255.00
125.1020,39.78,1,255.00
125.5580,39.96,1,255.00
126.0070,41.61,1,255.00
126.4580,40.33,1,255.00
126.9060,40.70,1,255.00
127.3550,40.70,1,255.00
127.8040,41.06,1,255.00
128.2550,42.35,1,255.00
128.7040,41.25,1,255.00
129.1520,41.61,1,255.00
129.6020,41.61,1,255.00
130.0520,42.53,1,255.00
130.5020,43.27,1,255.00
130.9520,42.35,1,255.00
131.4080,42.53,1,255.00
131.8570,42.72,1,255.00
132.3070,42.90,1,255.00
132.7570,44.37,1,255.00
133.2060,43.27,1,255.00
133.6550,43.45,1,255.00
134.1050,43.63,1,255.00
134.5540,45.10,1,255.00
135.0030,44.00,1,255.00
135.4530,44.18,1,255.00
135.9020,44.37,1,255.00
136.3520,44.55,1,255.00
136.8020,46.04,1,255.00
137.2520,46.04,1,255.00
137.7030,45.29,1,255.00
138.1580,45.48,1,255.00
138.6070,45.66,1,255.00
139.0570,46.41,1,255.00
139.5060,46.04,1,255.00
139.9550,46.04,1,255.00
140.4050,46.41,1,255.00
140.8540,46.41,1,255.00
141.3040,46.78,1,255.00
141.7530,48.09,1,255.00
142.2030,47.16,1,255.00
142.6530,47.34,1,255.00
143.1020,47.53,1,255.00
143.5530,47.72,1,255.00
144.0030,47.90,1,255.00
144.4580,48.09,1,255.00
144.9080,49.40,1,255.00
145.3570,48.46,1,255.00
145.8070,48.65,1,255.00
146.2560,48.84,1,255.00
146.7060,49.96,1,255.00
147.1550,50.33,1,255.00
147.6050,49.40,1,255.00
148.0540,50.71,1,255.00
148.5030,49.77,1,255.00
148.9530,49.96,1,255.00
149.4030,51.09,1,255.00
149.8520,50.33,1,255.00
150.3030,51.66,1,255.00
150.7530,50.71,1,255.00
151.2080,50.90,1,255.00
151.6570,51.66,1,255.00
152.1070,51.28,1,255.00
152.5560,51.47,1,255.00
153.0840,52.23,1,255.00
153.4550,51.85,1,255.00
153.9050,52.80,1,255.00
154.3540,52.23,1,255.00
154.8030,53.37,1,255.00
155.2530,52.61,1,255.00
155.7030,52.80,1,255.00
156.1530,53.94,1,255.00
156.6020,53.18,1,255.00
157.0530,53.56,1,255.00
157.5080,53.75,1,255.00
157.9570,53.75,1,255.00
158.4070,54.13,1,255.00
158.8560,54.32,1,255.00
159.3050,54.32,1,255.00
159.7540,54.70,1,255.00
160.2030,54.70,1,255.00
160.6530,55.85,1,255.00
161.1030,55.85,1,255.00
161.5530,56.24,1,255.00
162.0020,56.43,1,255.00
162.4530,56.43,1,255.00
162.9030,56.82,1,255.00
163.3580,56.24,1,255.00
163.8070,56.24,1,255.00
164.2570,57.21,1,255.00
164.7060,56.63,1,255.00
165.1570,56.82,1,255.00
165.6050,57.01,1,255.00
166.0540,57.01,1,255.00
166.5040,57.98,1,255.00
166.9530,58.17,1,255.00
167.4030,57.78,1,255.00
167.8530,57.78,1,255.00
168.3030,57.98,1,255.00
168.7520,58.36,1,255.00
169.2030,58.17,1,255.00
169.6580,59.14,1,255.00
170.1070,58.75,1,255.00
170.5570,59.33,1,255.00
171.0060,59.52,1,255.00
171.4550,59.14,1,255.00
171.9050,59.91,1,255.00
172.3540,60.10,1,255.00
172.8030,59.52,1,255.00
173.2530,59.91,1,255.00
173.7020,60.50,1,255.00
174.1530,60.10,1,255.00
174.6860,60.89,1,255.00
175.0530,60.50,1,255.00
175.5080,60.69,1,255.00
175.9570,60.89,1,255.00
176.4060,61.48,1,255.00
176.8560,61.08,1,255.00
177.3050,61.28,1,255.00
177.7540,61.48,1,255.00
178.2040,61.48,1,255.00
178.6530,61.67,1,255.00
179.1030,62.26,1,255.00
179.5530,62.07,1,255.00
180.0030,62.26,1,255.00
180.4530,62.85,1,255.00
180.9030,62.66,1,255.00
181.3580,62.66,1,255.00
181.8070,62.85,1,255.00
182.2560,63.05,1,255.00
182.7060,63.24,1,255.00
183.1550,63.24,1,255.00
183.6070,64.23,1,255.00
184.0540,63.64,1,255.00
184.5030,64.03,1,255.00
184.9530,64.03,1,255.00
185.4030,64.23,1,255.00
185.8530,65.01,1,255.00
186.3080,64.62,1,255.00
186.7570,64.81,1,255.00
187.2060,65.01,1,255.00
187.6570,65.01,1,255.00
188.1060,65.61,1,255.00
188.5550,65.41,1,255.00
189.0040,65.61,1,255.00
189.4540,65.81,1,255.00
189.9030,66.01,1,255.00
190.3540,66.21,1,255.00
190.8030,66.21,1,255.00
191.2530,67.01,1,255.00
191.7030,67.01,1,255.00
192.1530,67.01,1,255.00
192.6090,67.41,1,255.00
193.0570,67.21,1,255.00
193.5060,67.21,1,255.00
193.9560,68.01,1,255.00
194.4060,67.61,1,255.00
194.8550,68.01,1,255.00
195.3040,68.01,1,255.00
195.7530,68.20,1,255.00
196.2030,68.60,1,255.00
196.6530,68.40,1,255.00
197.1030,68.80,1,255.00
197.5530,69.00,1,255.00
198.0080,69.20,1,255.00
198.4570,69.20,1,255.00
198.9070,69.40,1,255.00
199.3560,69.80,1,255.00
199.8050,70.00,1,255.00
200.2550,70.00,1,255.00
200.7040,70.41,1,255.00
201.1540,70.20,1,255.00
201.6040,70.61,1,255.00
202.0530,70.61,1,255.00
202.5030,70.61,1,255.00
202.9530,71.22,1,255.00
203.4030,71.02,1,255.00
203.8580,71.22,1,255.00
204.3070,71.42,1,255.00
204.7580,71.83,1,255.00
205.2060,71.83,1,255.00
205.6560,72.23,1,255.00
206.1050,72.23,1,255.00
206.5540,72.44,1,255.00
207.0040,72.44,1,255.00
207.4530,72.84,1,255.00
207.9030,73.05,1,255.00
208.3530,73.25,1,255.00
208.8030,73.45,1,255.00
209.2580,73.65,1,255.00
209.7080,73.65,1,255.00
210.1570,74.06,1,255.00
210.6080,74.06,1,255.00
211.0560,74.26,1,255.00
211.5050,74.47,1,255.00
211.9550,74.47,1,255.00
212.4040,74.87,1,255.00
212.8530,74.87,1,255.00
213.3040,75.28,1,255.00
213.7530,75.49,1,255.00
214.2030,75.49,1,255.00
214.6530,75.69,1,255.00
215.1080,75.90,1,255.00
215.5570,76.11,1,255.00
216.0390,76.31,1,255.00
216.4580,76.31,1,255.00
216.9060,76.72,1,255.00
217.3550,76.72,1,255.00
217.8050,76.93,1,255.00
218.2540,77.34,1,255.00
218.7030,77.34,1,255.00
219.1530,77.55,1,255.00
219.6030,77.55,1,255.00
220.0530,77.96,1,255.00
220.5030,77.96,1,255.00
220.9530,78.17,1,255.00
221.4080,78.37,1,255.00
221.8570,78.58,1,255.00
222.3060,78.58,1,255.00
222.7550,78.99,1,255.00
223.2050,78.99,1,255.00
223.6540,79.20,1,255.00
224.1040,79.40,1,255.00
224.5530,79.61,1,255.00
225.0030,79.82,1,255.00
225.4530,79.82,1,255.00
225.9030,80.02,1,255.00
226.3580,80.23,1,255.00
226.8080,80.44,1,255.00
227.2570,80.44,1,255.00
227.7060,80.65,1,255.00
228.1560,80.65,1,255.00
228.6050,81.07,1,255.00
229.0550,80.86,1,255.00
229.5040,81.07,1,255.00
229.9540,81.07,1,255.00
230.4030,81.28,1,255.00
230.8530,81.49,1,255.00
231.3030,81.70,1,255.00
231.7530,81.91,1,255.00
232.2030,81.91,1,255.00
232.6530,81.91,1,255.00
233.1080,82.12,1,255.00
233.5570,82.12,1,255.00
234.0080,82.12,1,255.00
234.4570,82.54,1,255.00
234.9060,82.33,1,255.00
235.3550,82.75,1,255.00
235.8050,82.54,1,255.00
236.2540,82.96,1,255.00
236.7040,82.75,1,255.00
237.1540,82.96,1,255.00
237.6030,83.17,1,255.00
238.0530,83.17,1,255.00
238.5030,83.38,1,255.00
238.9590,83.17,1,255.00
239.4070,83.17,1,255.00
239.8560,83.38,1,255.00
240.3060,83.59,1,255.00
240.7550,83.59,1,255.00
241.2040,83.80,1,255.00
241.6540,83.80,1,255.00
242.1030,84.01,1,255.00
242.5530,83.80,1,255.00
243.0030,84.01,1,255.00
243.4530,84.01,1,255.00
243.9080,84.01,1,255.00
244.3570,83.80,1,255.00
244.8070,84.43,1,255.00
245.2560,84.22,1,255.00
245.7060,84.22,1,255.00
246.1570,84.43,1,255.00
246.6050,84.43,1,255.00
247.0540,84.64,1,255.00
247.5040,84.43,1,255.00
247.9530,84.85,1,255.00
248.4030,84.64,1,255.00
248.8550,84.64,1,255.00
249.3030,84.85,1,255.00
249.7530,84.64,1,255.00
250.2080,85.06,1,255.00
250.6570,84.64,1,255.00
251.1070,85.06,1,255.00
251.5570,85.27,1,255.00
252.0070,84.85,1,255.00
252.4550,85.27,1,255.00
252.9050,85.06,1,255.00
253.3540,85.48,1,255.00
253.8030,84.85,1,255.00
254.2530,85.27,1,255.00
254.7030,85.48,1,255.00
255.1530,85.48,1,255.00
255.6030,85.27,1,255.00
256.0580,85.69,1,255.00
256.5070,85.27,1,255.00
256.9560,85.69,1,255.00
257.4060,85.69,1,255.00
257.8660,85.48,1,255.00
258.3090,85.27,1,255.00
258.7540,85.69,1,255.00
259.2040,85.91,1,255.00
259.6530,85.27,1,255.00
260.1030,85.91,1,255.00
260.5530,85.69,1,255.00
261.0030,85.48,1,255.00
261.4530,85.91,1,255.00
261.9080,85.91,1,255.00
262.3580,85.91,1,255.00
262.8060,86.12,1,255.00
263.2560,85.91,1,255.00
263.7050,86.12,1,255.00
264.1550,85.91,1,255.00
264.6040,85.91,1,255.00
265.0530,86.12,1,255.00
265.5030,86.12,1,255.00
265.9530,86.12,1,255.00
266.4030,86.12,1,255.00
266.8590,85.69,1,255.00
267.3070,86.12,1,255.00
267.7570,85.91,1,255.00
268.2060,86.12,1,255.00
268.6550,85.91,1,255.00
269.1050,85.91,1,255.00
269.5540,86.33,1,255.00
270.0050,86.12,1,255.00
270.4530,86.33,1,255.00
270.9030,86.12,1,255.00
271.3530,86.33,1,255.00
271.8030,86.12,1,255.00
272.2530,86.33,1,255.00
272.7080,86.12,1,255.00
273.1580,86.33,1,255.00
273.6070,86.12,1,255.00
274.0570,86.33,1,255.00
274.5050,86.33,1,255.00
274.9540,86.33,1,255.00
275.4030,86.33,1,255.00
275.8540,85.91,1,255.00
276.3030,86.55,1,250.23
276.7530,86.33,1,255.00
277.2030,86.33,1,255.00
277.6590,86.55,1,250.24
278.1070,86.33,1,255.00
278.5570,86.33,1,255.00
279.0070,86.55,1,250.25
279.4550,86.33,1,255.00
279.9050,86.55,1,250.25
280.3550,86.33,1,255.00
280.8050,86.55,1,250.26
281.2530,86.33,1,255.00
281.7030,86.12,1,255.00
282.1530,86.55,1,250.26
282.6030,86.33,1,255.00
283.0580,86.33,1,255.00
283.5080,86.55,1,250.27
283.9580,86.12,1,255.00
284.4060,86.12,1,255.00
284.8570,86.12,1,255.00
285.3050,86.55,1,250.28
285.7540,86.55,1,250.29
286.2040,86.12,1,255.00
286.6530,86.55,1,250.29
287.1030,86.33,1,255.00
287.5530,86.55,1,250.30
288.0030,86.33,1,255.00
288.4530,86.55,1,250.30
288.9070,86.33,1,255.00
289.3570,86.55,1,250.31
289.8060,85.91,1,255.00
290.2550,86.55,1,250.31
290.7050,86.33,1,255.00
291.1550,86.55,1,250.32
291.6040,86.12,1,255.00
292.0530,86.33,1,255.00
292.5030,86.55,1,250.33
292.9530,86.33,1,255.00
293.4030,86.55,1,250.33
293.8530,85.91,1,255.00
294.3030,86.12,1,255.00
294.7580,86.33,1,255.00
295.2070,86.12,1,255.00
295.6570,86.33,1,255.00
296.1060,86.12,1,255.00
296.5570,85.91,1,255.00
297.0060,86.55,1,250.36
297.4540,86.33,1,255.00
297.9040,86.33,1,255.00
298.3530,86.33,1,255.00
298.8030,85.91,1,255.00
299.2530,86.12,1,255.00
299.7030,86.33,1,255.00
300.1530,86.12,1,255.00
300.6080,86.33,1,255.00
301.0570,85.91,1,255.00
301.5070,86.33,1,255.00
301.9560,85.91,1,255.00
302.4050,86.12,1,255.00
302.8530,85.91,1,255.00
303.3050,86.12,1,255.00
303.7530,85.91,1,255.00
304.2030,86.12,1,255.00
304.6530,86.33,1,255.00
305.1030,86.33,1,255.00
305.5580,86.12,1,255.00
306.0090,86.12,1,255.00
306.4580,86.33,1,255.00
306.9060,86.12,1,255.00
307.3560,86.12,1,255.00
307.8050,86.33,1,255.00
308.2540,86.12,1,255.00
308.7030,85.91,1,255.00
309.1540,86.12,1,255.00
309.6030,86.12,1,255.00
310.0530,86.12,1,255.00
310.5030,86.12,1,255.00
310.9580,85.91,1,255.00
311.4080,85.91,1,255.00
311.8550,85.69,1,255.00
312.3070,86.12,1,255.00
312.7550,85.91,1,255.00
313.2040,86.12,1,255.00
313.6540,85.69,1,255.00
314.1030,85.69,1,255.00
314.5530,86.12,1,255.00
315.0030,85.91,1,255.00
315.4530,86.12,1,255.00
315.9030,85.69,1,255.00
316.3580,85.91,1,255.00
316.8070,85.91,1,255.00
317.2560,85.91,1,255.00
317.7050,85.91,1,255.00
318.1550,85.69,1,255.00
318.6040,85.69,1,255.00
319.0540,85.69,1,255.00
319.5040,85.69,1,255.00
319.9530,85.91,1,255.00
320.4030,85.69,1,255.00
320.8600,85.48,1,255.00
321.3030,85.48,1,255.00
321.7580,85.91,1,255.00
322.2080,85.69,1,255.00
322.6580,85.48,1,255.00
323.1060,85.69,1,255.00
323.5550,85.69,1,255.00
324.0050,85.69,1,255.00
324.4530,85.69,1,255.00
324.9030,85.69,1,255.00
325.3530,85.69,1,255.00
325.8030,85.69,1,255.00
326.2530,85.48,1,255.00
326.7080,85.48,1,255.00
327.1580,85.69,1,255.00
327.6070,85.69,1,255.00
328.0560,85.48,1,255.00
328.5060,85.69,1,255.00
328.9560,85.48,1,255.00
329.4040,85.69,1,255.00
329.8640,85.27,1,255.00
330.3040,85.69,1,255.00
330.7530,85.27,1,255.00
331.2030,85.27,1,255.00
331.6530,85.48,1,255.00
332.1070,85.48,1,255.00
332.5570,85.27,1,255.00
333.0070,85.27,1,255.00
333.4560,85.27,1,255.00
333.9050,85.06,1,255.00
334.3550,85.48,1,255.00
334.8030,85.27,1,255.00
335.2530,85.27,1,255.00
335.7030,85.27,1,255.00
336.1530,85.48,1,255.00
336.6030,85.06,1,255.00
337.0580,85.27,1,255.00
337.5070,85.06,1,255.00
337.9570,85.06,1,255.00
338.4060,85.06,1,255.00
338.8650,84.85,1,255.00
339.3060,85.06,1,255.00
339.7540,85.27,1,255.00
340.2040,84.85,1,255.00
340.6530,85.27,1,255.00
341.1030,85.06,1,255.00
341.5530,85.06,1,255.00
342.0030,85.06,1,255.00
342.4530,85.06,1,255.00
342.9090,84.85,1,255.00
343.3570,85.06,1,255.00
343.8070,84.64,1,255.00
344.2570,85.06,1,255.00
344.7060,85.06,1,255.00
345.1550,84.85,1,255.00
345.6050,84.64,1,255.00
346.0530,84.85,1,255.00
346.5030,85.06,1,255.00
346.9530,84.85,1,255.00
347.4030,84.85,1,255.00
347.8530,84.64,1,255.00
348.3090,84.85,1,255.00
348.7580,84.64,1,255.00
349.2060,84.85,1,255.00
349.6570,84.64,1,255.00
350.1050,84.64,1,255.00
350.5560,84.43,1,255.00
351.0050,84.64,1,255.00
351.4540,84.85,1,255.00
351.9040,84.64,1,255.00
352.3530,84.43,1,255.00
352.8030,84.64,1,255.00
353.2530,84.43,1,255.00
353.7080,84.43,1,255.00
354.1590,84.64,1,255.00
354.6080,84.22,1,255.00
355.0580,84.43,1,255.00
355.5070,84.43,1,255.00
355.9570,84.43,1,255.00
356.4030,84.64,1,255.00
356.8560,84.43,1,255.00
357.3060,84.43,1,255.00
357.7550,84.64,1,255.00
358.2050,84.43,1,255.00
358.6530,84.43,1,255.00
359.1030,84.43,1,255.00
359.5530,84.43,1,255.00
360.0090,84.01,1,255.00
360.4530,84.22,1,255.00
360.9090,84.22,1,255.00
361.3590,84.22,1,255.00
361.8070,84.22,1,255.00
362.2570,84.22,1,255.00
362.7060,84.22,1,255.00
363.1560,84.22,1,255.00
363.6040,84.01,1,255.00
364.0550,83.80,1,255.00
364.5040,84.22,1,255.00
364.9530,83.80,1,255.00
365.4030,84.22,1,255.00
365.8540,83.80,1,255.00
366.3030,83.80,1,255.00
366.7530,84.01,1,255.00
367.2090,84.01,1,255.00
367.6580,84.01,1,255.00
368.1070,84.22,1,255.00
368.5560,84.01,1,255.00
369.0040,83.59,1,255.00
369.4540,83.80,1,255.00
369.9040,83.80,1,255.00
370.3540,84.01,1,255.00
370.8040,83.59,1,255.00
371.2540,84.01,1,255.00
371.7030,83.59,1,255.00
372.1530,84.01,1,255.00
372.6030,83.59,1,255.00
373.0530,84.01,1,255.00
373.5070,83.80,1,255.00
373.9580,83.80,1,255.00
374.4080,83.80,1,255.00
374.8570,83.59,1,255.00
375.3060,83.80,1,255.00
375.7560,83.59,1,255.00
376.2050,83.59,1,255.00
376.6550,83.80,1,255.00
377.1040,83.59,1,255.00
377.5540,83.59,1,255.00
378.0040,83.59,1,255.00
378.4530,83.59,1,255.00
378.9030,83.59,1,255.00
379.3530,83.59,1,255.00
379.8030,83.38,1,255.00
380.2590,83.38,1,255.00
380.7080,83.38,1,255.00
381.1580,83.38,1,255.00
381.6080,83.38,1,255.00
382.0570,83.38,1,255.00
382.5060,83.59,1,255.00
382.9560,83.38,1,255.00
383.4050,83.59,1,255.00
383.8560,83.17,1,255.00
384.3040,83.38,1,255.00
384.7530,83.38,1,255.00
385.2030,83.38,1,255.00
385.6530,83.17,1,255.00
386.1090,83.17,1,255.00
386.5580,82.96,1,255.00
387.0080,83.38,1,255.00
387.4570,83.17,1,255.00
387.9070,82.96,1,255.00
388.3560,83.17,1,255.00
388.8060,83.17,1,255.00
389.2550,82.96,1,255.00
389.7050,82.96,1,255.00
390.1540,83.17,1,255.00
390.6040,82.75,1,255.00
391.0530,83.17,1,255.00
391.5030,82.96,1,255.00
391.9530,83.17,1,255.00
392.4030,82.75,1,255.00
392.8590,82.75,1,255.00
393.3090,82.96,1,255.00
393.7580,82.96,1,255.00
394.2070,82.96,1,255.00
394.6560,82.96,1,255.00
395.1050,82.75,1,255.00
395.5550,82.96,1,255.00
396.0040,82.54,1,255.00
396.4530,82.75,1,255.00
396.9030,82.75,1,255.00
397.3530,82.75,1,255.00
397.8030,82.96,1,255.00
398.2590,82.96,1,255.00
398.7080,82.75,1,255.00
399.1570,82.54,1,255.00
399.6070,82.75,1,255.00
400.0560,82.75,1,255.00
400.5050,82.75,1,255.00
400.9550,82.54,1,255.00
401.4040,82.75,1,255.00
401.8530,82.54,1,255.00
402.3030,82.75,1,255.00
402.7530,82.54,1,255.00
403.2030,82.54,1,255.00
403.6580,82.33,1,255.00
404.1080,82.54,1,255.00
404.5570,82.33,1,255.00
405.0070,82.54,1,255.00
405.4560,82.54,1,255.00
405.9060,82.54,1,255.00
406.3550,82.54,1,255.00
406.8040,82.33,1,255.00
407.2530,82.54,1,255.00
407.7030,82.33,1,255.00
408.1530,82.54,1,255.00
408.6090,82.33,1,255.00
409.0580,82.33,1,255.00
409.5070,82.12,1,255.00
409.9570,82.33,1,255.00
410.4070,82.33,1,255.00
410.8660,82.12,1,255.00
411.3050,82.12,1,255.00
411.7550,82.12,1,255.00
412.2040,82.12,1,255.00
412.6540,82.12,1,255.00
413.1030,82.12,1,255.00
413.5530,82.12,1,255.00
414.0030,82.12,1,255.00
414.4590,82.12,1,255.00
414.9080,81.70,1,255.00
415.3580,81.91,1,255.00
415.8070,81.91,1,255.00
416.2570,81.91,1,255.00
416.7070,81.91,1,255.00
417.1560,81.91,1,255.00
417.6060,81.91,1,255.00
418.0550,81.91,1,255.00
418.5040,81.91,1,255.00
